,subject,number,exam,title,CRN,time,seats,location,instructor,foundation,division,area,connection,textbook,special_info,hidden_days
0,MGMT,"ClassNumber(num='MGMT-220 W', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201715&subj_code_in=MGMT&crse_numb_in=220&crn_in=50002&seq_numb_in=W')","ClassExam(letter='', link='')",Innovation/Social Change:Ghana,50002,['TBA'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 15', avail='Seats Avail: 5', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Hanno, Dennis M.', link='https://wheatoncollege.edu/academics/faculty-directory/')]",BW,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Winter+2017&div-1=&dept-1=MGMT&course-1=220&section-1=W,Permission of Instructor. Limited to 20. ,
