,subject,number,exam,title,CRN,time,location,instructor,foundation,division,area,connection,textbook,seats,special_info
10,ARBC,"ClassNumber(num='ARBC-102 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARBC&crse_numb_in=102&crn_in=10256&seq_numb_in=B')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ARBC-102 B&term_code=201720&term_desc=Spring 2017&crn=10256')",Elementary Arabic II,10256,M W 2:00 PM - 3:20 PM,Knapton Hall 218,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",FL,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARBC&course-1=102&section-1=B,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",An additional hour of conversation per week will be required and will be scheduled with the professor. Limited to 20. 
11,ARBC,"ClassNumber(num='ARBC-202 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARBC&crse_numb_in=202&crn_in=10257&seq_numb_in=B')","ClassExam(letter='L.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L.&course=ARBC-202 B&term_code=201720&term_desc=Spring 2017&crn=10257')",Intermediate Arabic II,10257,M W 3:30 PM - 4:50 PM,Knapton Hall 214,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",FL,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARBC&course-1=202&section-1=B,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",An additional hour of conversation per week will be required and will be scheduled with the professor. Limited to 20. 
12,ARBC,"ClassNumber(num='ARBC-398 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARBC&crse_numb_in=398&crn_in=10484&seq_numb_in=B01')","ClassExam(letter='F.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=F.&course=ARBC-398 B01&term_code=201720&term_desc=Spring 2017&crn=10484')",Arabic III,10484,T R 8:30 AM - 9:45 AM,Location info TBA,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARBC&course-1=398&section-1=B01,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')","Prerequisites: ARBC 101, 102, 201 and 202 or Permission of Instructor. Course taught at Stonehill College. Students are responsible for their own transportation.  Limited to 20 "
13,ARTH,"ClassNumber(num='ARTH-198 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTH&crse_numb_in=198&crn_in=10258&seq_numb_in=B01')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ARTH-198 B01&term_code=201720&term_desc=Spring 2017&crn=10258')",Intro Amer Art & Architecture,10258,M W 2:00 PM - 3:20 PM,Watson Fine Arts Center 102,"[ClassInstructor(name='Evans, R. Tripp', link='https://wheatoncollege.edu/academics/faculty-directory/R. Tripp-Evans/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTH&course-1=198&section-1=B01,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
14,ARTH,"ClassNumber(num='ARTH-244 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTH&crse_numb_in=244&crn_in=10483&seq_numb_in=B')","ClassExam(letter='I.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I.&course=ARTH-244 B&term_code=201720&term_desc=Spring 2017&crn=10483')",Baroque Art,10483,T R 12:30 PM - 1:50 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='Ghadessi, Touba', link='https://wheatoncollege.edu/academics/faculty-directory/Touba-Ghadessi/')]",,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTH&course-1=244&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
15,ARTH,"ClassNumber(num='ARTH-330 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTH&crse_numb_in=330&crn_in=10259&seq_numb_in=B')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=ARTH-330 B&term_code=201720&term_desc=Spring 2017&crn=10259')",Picturing New York,10259,M 3:30 PM - 6:20 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='Evans, R. Tripp', link='https://wheatoncollege.edu/academics/faculty-directory/R. Tripp-Evans/')]",,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTH&course-1=330&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
16,ARTH,"ClassNumber(num='ARTH-370 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTH&crse_numb_in=370&crn_in=10260&seq_numb_in=B')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=ARTH-370 B&term_code=201720&term_desc=Spring 2017&crn=10260')",Art History and Feminism,10260,W 3:30 PM - 6:20 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='Evans, R. Tripp', link='https://wheatoncollege.edu/academics/faculty-directory/R. Tripp-Evans/')]",,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTH&course-1=370&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",Cross-listed with WGS 371. 
17,ARTH,"ClassNumber(num='ARTH-399 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTH&crse_numb_in=399&crn_in=10646&seq_numb_in=B01')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=ARTH-399 B01&term_code=201720&term_desc=Spring 2017&crn=10646')",Ind Stdy: Museum Controversies,10646,TBA,Location info TBA,"[ClassInstructor(name='Niederstadt, Leah N.', link='https://wheatoncollege.edu/academics/faculty-directory/Leah-Niederstadt/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTH&course-1=399&section-1=B01,"SeatInfo(max='Max Enroll: 4', taken='Max Enroll: 4', avail='Max Enroll: 4', wait_list='Max Enroll: 4')",Intended for advanced students.  Permission of Instructor. 
18,ARTH,"ClassNumber(num='ARTH-401 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTH&crse_numb_in=401&crn_in=10444&seq_numb_in=B')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=ARTH-401 B&term_code=201720&term_desc=Spring 2017&crn=10444')",Seminar: Museum Controversies,10444,R 2:00 PM - 4:50 PM,Watson Fine Arts Center 145,"[ClassInstructor(name='Niederstadt, Leah N.', link='https://wheatoncollege.edu/academics/faculty-directory/Leah-Niederstadt/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTH&course-1=401&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",Open to Senior Art History Majors and other qualified students by Permission of Instructor. 
19,ARTS,"ClassNumber(num='ARTS-111 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTS&crse_numb_in=111&crn_in=10041&seq_numb_in=B')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=ARTS-111 B&term_code=201720&term_desc=Spring 2017&crn=10041')",Two-Dimensional Design,10041,M W 3:00 PM - 4:50 PM,Mars Arts & Humanities A222,"[ClassInstructor(name='Wynne, Amy', link='https://wheatoncollege.edu/academics/faculty-directory/Amy-Wynne/')]",,DVAH,ARCA,"[ClassConx(num='2011', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=CONX&crse_numb_in=20011&crn_in=&seq_numb_in='), ClassConx(num='2047', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=CONX&crse_numb_in=20047&crn_in=&seq_numb_in='), ClassConx(num='2073', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=CONX&crse_numb_in=20073&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTS&course-1=111&section-1=B,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",Register for ARTS 001.  Attendance required first day of class.  No previous experience required. Permission of Instructor.  Limited to 20. 
20,ARTS,"ClassNumber(num='ARTS-112 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTS&crse_numb_in=112&crn_in=10463&seq_numb_in=B')","ClassExam(letter='A.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=A.&course=ARTS-112 B&term_code=201720&term_desc=Spring 2017&crn=10463')",Spatial Dynamics,10463,M W 8:30 AM - 10:20 AM,Mars Arts & Humanities A121,"[ClassInstructor(name='Derry, Johnathan E.', link='https://wheatoncollege.edu/academics/faculty-directory/Johnathan-Derry/')]",,DVAH,ARCA,"[ClassConx(num='2098', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=CONX&crse_numb_in=20098&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTS&course-1=112&section-1=B,"SeatInfo(max='Max Enroll: 18', taken='Max Enroll: 18', avail='Max Enroll: 18', wait_list='Max Enroll: 18')",Register for ARTS 002.  Attendance required first day of class.  No previous experience required.  Permission of Instructor.  Limited to 18. 
21,ARTS,"ClassNumber(num='ARTS-116 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTS&crse_numb_in=116&crn_in=10465&seq_numb_in=B')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=ARTS-116 B&term_code=201720&term_desc=Spring 2017&crn=10465')",Drawing I,10465,M W 10:30 AM - 12:20 PM,Mars Arts & Humanities A225,"[ClassInstructor(name='Howard, Andrew K.', link='https://wheatoncollege.edu/academics/faculty-directory/Andrew-Howard/')]",,DVAH,ARCA,"[ClassConx(num='2047', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=CONX&crse_numb_in=20047&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTS&course-1=116&section-1=B,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",Register for ARTS 003.  Attendance required first day of class.  No previous experience required.  Permission of Instructor.  Limited to 20. 
22,ARTS,"ClassNumber(num='ARTS-240 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTS&crse_numb_in=240&crn_in=10024&seq_numb_in=B')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=ARTS-240 B&term_code=201720&term_desc=Spring 2017&crn=10024')",Beginning Photography,10024,M W 8:30 AM - 10:20 AM,Mars Arts & Humanities A222,"[ClassInstructor(name='Howard, Andrew K.', link='https://wheatoncollege.edu/academics/faculty-directory/Andrew-Howard/')]",,DVAH,ARCA,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTS&course-1=240&section-1=B,"SeatInfo(max='Max Enroll: 15', taken='Max Enroll: 15', avail='Max Enroll: 15', wait_list='Max Enroll: 15')",Register for ARTS 005.  Attendance required first day of class. Permission of Instructor.  Limited to 15. 
23,ARTS,"ClassNumber(num='ARTS-264 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTS&crse_numb_in=264&crn_in=10468&seq_numb_in=B')","ClassExam(letter='G.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=G.&course=ARTS-264 B&term_code=201720&term_desc=Spring 2017&crn=10468')",Introduction to Animation,10468,T R 1:00 PM - 2:50 PM,Mars Arts & Humanities A118,"[ClassInstructor(name='Knighton, Karen M.', link='https://wheatoncollege.edu/academics/faculty-directory/Karen-Knighton/')]",,DVAH,ARCA,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTS&course-1=264&section-1=B,"SeatInfo(max='Max Enroll: 15', taken='Max Enroll: 15', avail='Max Enroll: 15', wait_list='Max Enroll: 15')",Register for ARTS 027.  Attendance required first day of class.  Permission of instructor.  Limited to 15. Cross-listed with FNMS 264. 
24,ARTS,"ClassNumber(num='ARTS-280 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTS&crse_numb_in=280&crn_in=10470&seq_numb_in=B')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=ARTS-280 B&term_code=201720&term_desc=Spring 2017&crn=10470')",Documentary Storytelling,10470,M W 10:30 AM - 12:20 PM,Mars Arts & Humanities A118,"[ClassInstructor(name='Johnson, Patrick H.', link='https://wheatoncollege.edu/academics/faculty-directory/Patrick-Johnson/')]",,DVAH,ARCA,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTS&course-1=280&section-1=B,"SeatInfo(max='Max Enroll: 12', taken='Max Enroll: 12', avail='Max Enroll: 12', wait_list='Max Enroll: 12')",Register under ARTS 030. Attendance required first day of class. Permission of Instructor. Limited to 12. Cross-listed with FNMS 280. 
25,ARTS,"ClassNumber(num='ARTS-299 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTS&crse_numb_in=299&crn_in=10610&seq_numb_in=B01')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=ARTS-299 B01&term_code=201720&term_desc=Spring 2017&crn=10610')",Ind Stdy: TA Spatial Dynamics,10610,TBA,Location info TBA,"[ClassInstructor(name='Derry, Johnathan E.', link='https://wheatoncollege.edu/academics/faculty-directory/Johnathan-Derry/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTS&course-1=299&section-1=B01,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Permission of Instructor. 
26,ARTS,"ClassNumber(num='ARTS-299 B02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201720&subj_code_in=ARTS&crse_numb_in=299&crn_in=10648&seq_numb_in=B02')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=ARTS-299 B02&term_code=201720&term_desc=Spring 2017&crn=10648')",Selected Topics,10648,TBA,Location info TBA,"[ClassInstructor(name='Johnson, Patrick H.', link='https://wheatoncollege.edu/academics/faculty-directory/Patrick-Johnson/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2017&div-1=&dept-1=ARTS&course-1=299&section-1=B02,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Permission of Instructor. 
