,subject,number,exam,title,CRN,time,location,instructor,foundation,division,area,connection,textbook,seats,special_info
10,ANTH,"ClassNumber(num='ANTH-270 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ANTH&crse_numb_in=270&crn_in=10026&seq_numb_in=B')","ClassExam(letter='M.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M.&course=ANTH-270 B&term_code=201820&term_desc=Spring 2018&crn=10026')",Psychological Anthropology,10026,T R 9:30 AM - 10:50 AM,Meneely Hall 102,"[ClassInstructor(name='Owens, Bruce M.', link='https://wheatoncollege.edu/academics/faculty-directory/Bruce-Owens/')]",BW,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ANTH&course-1=270&section-1=B,"SeatInfo(max='Max Enroll: 36', taken='Max Enroll: 36', avail='Max Enroll: 36', wait_list='Max Enroll: 36')",Limited to 36. 
11,ANTH,"ClassNumber(num='ANTH-298 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ANTH&crse_numb_in=298&crn_in=10276&seq_numb_in=B01')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ANTH-298 B01&term_code=201820&term_desc=Spring 2018&crn=10276')",Power Sex Gender Global Health,10276,M W 2:00 PM - 3:20 PM,Meneely Hall 105,"[ClassInstructor(name='Torres, M. Gabriela', link='https://wheatoncollege.edu/academics/faculty-directory/M. Gabriela-Torres/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ANTH&course-1=298&section-1=B01,"SeatInfo(max='Max Enroll: 36', taken='Max Enroll: 36', avail='Max Enroll: 36', wait_list='Max Enroll: 36')",Cross listed with WGS 298 B01. Limited to 36. 
12,ANTH,"ClassNumber(num='ANTH-301 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ANTH&crse_numb_in=301&crn_in=10027&seq_numb_in=B')","ClassExam(letter='I.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I.&course=ANTH-301 B&term_code=201820&term_desc=Spring 2018&crn=10027')",Sem: Anthropological Theory,10027,T R 12:30 PM - 1:50 PM,Knapton Hall 114,"[ClassInstructor(name='Owens, Bruce M.', link='https://wheatoncollege.edu/academics/faculty-directory/Bruce-Owens/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ANTH&course-1=301&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')","Open to Sophomore, Junior and Senior Anthropology Majors or Permission of Instructor. "
13,ANTH,"ClassNumber(num='ANTH-398 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ANTH&crse_numb_in=398&crn_in=10655&seq_numb_in=B01')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ANTH-398 B01&term_code=201820&term_desc=Spring 2018&crn=10655')",Power Sex Gender Global Health,10655,M W 2:00 PM - 3:20 PM,Meneely Hall 105,"[ClassInstructor(name='Torres, M. Gabriela', link='https://wheatoncollege.edu/academics/faculty-directory/M. Gabriela-Torres/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ANTH&course-1=398&section-1=B01,"SeatInfo(max='Max Enroll: 2', taken='Max Enroll: 2', avail='Max Enroll: 2', wait_list='Max Enroll: 2')",Permission of Instructor. 
14,ARBC,"ClassNumber(num='ARBC-102 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARBC&crse_numb_in=102&crn_in=10032&seq_numb_in=B')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ARBC-102 B&term_code=201820&term_desc=Spring 2018&crn=10032')",Elementary Arabic II,10032,M W 2:00 PM - 3:20 PM,Knapton Hall 114,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",FL,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARBC&course-1=102&section-1=B,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",An additional hour of conversation per week will be required and will be scheduled with the professor. Limited to 20. 
15,ARBC,"ClassNumber(num='ARBC-202 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARBC&crse_numb_in=202&crn_in=10033&seq_numb_in=B')","ClassExam(letter='L.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L.&course=ARBC-202 B&term_code=201820&term_desc=Spring 2018&crn=10033')",Intermediate Arabic II,10033,M W 3:30 PM - 4:50 PM,Knapton Hall 114,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",FL,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARBC&course-1=202&section-1=B,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",An additional hour of conversation per week will be required and will be scheduled with the professor. Limited to 20. 
16,ARBC,"ClassNumber(num='ARBC-399 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARBC&crse_numb_in=399&crn_in=10595&seq_numb_in=B01')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=ARBC-399 B01&term_code=201820&term_desc=Spring 2018&crn=10595')",Ind Stdy: Advanced Arabic,10595,TBA,Location info TBA,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARBC&course-1=399&section-1=B01,"SeatInfo(max='Max Enroll: 5', taken='Max Enroll: 5', avail='Max Enroll: 5', wait_list='Max Enroll: 5')",Permission of instructor. 
17,ARTH,"ClassNumber(num='ARTH-121 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTH&crse_numb_in=121&crn_in=10289&seq_numb_in=B')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ARTH-121 B&term_code=201820&term_desc=Spring 2018&crn=10289')",Intro to Modern Architecture,10289,M W 2:00 PM - 3:20 PM,Watson Fine Arts Center 102,"[ClassInstructor(name='Evans, R. Tripp', link='https://wheatoncollege.edu/academics/faculty-directory/R. Tripp-Evans/')]",,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTH&course-1=121&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
18,ARTH,"ClassNumber(num='ARTH-198 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTH&crse_numb_in=198&crn_in=10500&seq_numb_in=B01')","ClassExam(letter='H.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H.&course=ARTH-198 B01&term_code=201820&term_desc=Spring 2018&crn=10500')",History of Illustration,10500,M W 12:30 PM - 1:50 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='Maynard, Elizabeth', link='https://wheatoncollege.edu/academics/faculty-directory/maynard-elizabeth/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTH&course-1=198&section-1=B01,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
19,ARTH,"ClassNumber(num='ARTH-255 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTH&crse_numb_in=255&crn_in=10498&seq_numb_in=B')","ClassExam(letter='L.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L.&course=ARTH-255 B&term_code=201820&term_desc=Spring 2018&crn=10498')",Art & Ritual Ancient Americas,10498,M W 3:30 PM - 4:50 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='Evans, R. Tripp', link='https://wheatoncollege.edu/academics/faculty-directory/R. Tripp-Evans/')]",BW,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTH&course-1=255&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
20,ARTH,"ClassNumber(num='ARTH-334 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTH&crse_numb_in=334&crn_in=10285&seq_numb_in=B')","ClassExam(letter='O.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O.&course=ARTH-334 B&term_code=201820&term_desc=Spring 2018&crn=10285')",Exhibiting Africa: Past & Pres,10285,T R 2:00 PM - 3:20 PM,Watson Fine Arts Center 145,"[ClassInstructor(name='Niederstadt, Leah N.', link='https://wheatoncollege.edu/academics/faculty-directory/Leah-Niederstadt/')]",BW,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTH&course-1=334&section-1=B,"SeatInfo(max='Max Enroll: 16', taken='Max Enroll: 16', avail='Max Enroll: 16', wait_list='Max Enroll: 16')",Limited to 16. 
21,ARTH,"ClassNumber(num='ARTH-352 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTH&crse_numb_in=352&crn_in=10499&seq_numb_in=B')","ClassExam(letter='N.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N.&course=ARTH-352 B&term_code=201820&term_desc=Spring 2018&crn=10499')",Early Medieval Art and Culture,10499,T R 11:00 AM - 12:20 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='Staudinger, Evelyn R.', link='https://wheatoncollege.edu/academics/faculty-directory/evelyn-ruth-staudinger/')]",,,ARHM,"[ClassConx(num='2086', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=CONX&crse_numb_in=20086&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTH&course-1=352&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
22,ARTH,"ClassNumber(num='ARTH-398 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTH&crse_numb_in=398&crn_in=10501&seq_numb_in=B01')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ARTH-398 B01&term_code=201820&term_desc=Spring 2018&crn=10501')",Body in/as Art,10501,W 2:00 PM - 4:50 PM,Watson Fine Arts Center 206,"[ClassInstructor(name='Maynard, Elizabeth', link='https://wheatoncollege.edu/academics/faculty-directory/maynard-elizabeth/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTH&course-1=398&section-1=B01,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",Cross listed with WGS 398 B01. 
23,ARTH,"ClassNumber(num='ARTH-399 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTH&crse_numb_in=399&crn_in=10555&seq_numb_in=B01')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=ARTH-399 B01&term_code=201820&term_desc=Spring 2018&crn=10555')",Ind Stdy: Women Artists,10555,TBA,Location info TBA,"[ClassInstructor(name='Miller, Kimberly A.', link='https://wheatoncollege.edu/academics/faculty-directory/kim-miller/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTH&course-1=399&section-1=B01,"SeatInfo(max='Max Enroll: 2', taken='Max Enroll: 2', avail='Max Enroll: 2', wait_list='Max Enroll: 2')",Intended for advanced students.  Permission of Instructor. 
24,ARTH,"ClassNumber(num='ARTH-399 B02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTH&crse_numb_in=399&crn_in=10556&seq_numb_in=B02')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=ARTH-399 B02&term_code=201820&term_desc=Spring 2018&crn=10556')",Ind Stdy: Bodies Dead or Alive,10556,TBA,Location info TBA,"[ClassInstructor(name='Staudinger, Evelyn R.', link='https://wheatoncollege.edu/academics/faculty-directory/evelyn-ruth-staudinger/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTH&course-1=399&section-1=B02,"SeatInfo(max='Max Enroll: 3', taken='Max Enroll: 3', avail='Max Enroll: 3', wait_list='Max Enroll: 3')",Intended for advanced students.  Permission of Instructor. 
25,ARTH,"ClassNumber(num='ARTH-401 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTH&crse_numb_in=401&crn_in=10455&seq_numb_in=B')","ClassExam(letter='P.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=P.&course=ARTH-401 B&term_code=201820&term_desc=Spring 2018&crn=10455')",Seminar Bodies: 1000-1500,10455,T 3:30 PM - 6:20 PM,Watson Fine Arts Center 206,"[ClassInstructor(name='Staudinger, Evelyn R.', link='https://wheatoncollege.edu/academics/faculty-directory/evelyn-ruth-staudinger/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTH&course-1=401&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",Open to Senior Art History Majors and other qualified students by Permission of Instructor. 
26,ARTS,"ClassNumber(num='ARTS-111 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=ARTS&crse_numb_in=111&crn_in=10308&seq_numb_in=B')","ClassExam(letter='P.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=P.&course=ARTS-111 B&term_code=201820&term_desc=Spring 2018&crn=10308')",Two-Dimensional Design,10308,T R 3:00 PM - 4:50 PM,Mars Arts & Humanities A222,"[ClassInstructor(name='Stone, Patricia', link='https://wheatoncollege.edu/academics/faculty-directory/Patricia-Stone/')]",,DVAH,ARCA,"[ClassConx(num='2011', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=CONX&crse_numb_in=20011&crn_in=&seq_numb_in='), ClassConx(num='2047', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=CONX&crse_numb_in=20047&crn_in=&seq_numb_in='), ClassConx(num='2073', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201820&subj_code_in=CONX&crse_numb_in=20073&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2018&div-1=&dept-1=ARTS&course-1=111&section-1=B,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",Register for ARTS 001.  Attendance required first day of class.  No previous experience required. Permission of Instructor.  Limited to 20. 
