,subject,number,exam,title,CRN,time,location,instructor,foundation,division,area,connection,textbook,seats,special_info
0,ANTH,"ClassNumber(num='ANTH-102 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=102&crn_in=10018&seq_numb_in=B')","ClassExam(letter='H.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H.&course=ANTH-102 B&term_code=201920&term_desc=Spring 2019&crn=10018')",Intro to Cultural Anthropology,10018,M W 12:30 PM - 1:50 PM,Location info TBA,[],BW,DVSS,ARSS,"[ClassConx(num='2023', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=CONX&crse_numb_in=20023&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=102&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lab section must be selected with course. Limited to 80. 
1,ANTH,"ClassNumber(num='ANTH-102 L01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=102&crn_in=10019&seq_numb_in=L01')","ClassExam(letter='', link='')",Intro to Cultural Anthro Lab,10019,TBA,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=102&section-1=L01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. 
2,ANTH,"ClassNumber(num='ANTH-102 L02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=102&crn_in=10020&seq_numb_in=L02')","ClassExam(letter='', link='')",Intro to Cultural Anthro Lab,10020,TBA,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=102&section-1=L02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. 
3,ANTH,"ClassNumber(num='ANTH-102 L03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=102&crn_in=10021&seq_numb_in=L03')","ClassExam(letter='', link='')",Intro to Cultural Anthro Lab,10021,TBA,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=102&section-1=L03,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. 
4,ANTH,"ClassNumber(num='ANTH-226 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=226&crn_in=10022&seq_numb_in=B')","ClassExam(letter='M.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M.&course=ANTH-226 B&term_code=201920&term_desc=Spring 2019&crn=10022')",The Anthropology of Art,10022,T R 9:30 AM - 10:50 AM,Location info TBA,"[ClassInstructor(name='Owens, Bruce M.', link='https://wheatoncollege.edu/academics/faculty-directory/Bruce-Owens/')]",BW,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=226&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')","Open to Seniors, Juniors, Sophomores or Permission of Instructor. Limited to 25. "
5,ANTH,"ClassNumber(num='ANTH-235 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=235&crn_in=10023&seq_numb_in=B')","ClassExam(letter='H.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H.&course=ANTH-235 B&term_code=201920&term_desc=Spring 2019&crn=10023')",Peoples & Cultures of Latin Am,10023,M W 12:30 PM - 1:50 PM,Location info TBA,"[ClassInstructor(name='Torres, M. Gabriela', link='https://wheatoncollege.edu/academics/faculty-directory/M. Gabriela-Torres/')]",BW,DVSS,ARSS,"[ClassConx(num='2303', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=CONX&crse_numb_in=23003&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=235&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",10 seats reserved for First Years. Limited to 36. 
6,ANTH,"ClassNumber(num='ANTH-255 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=255&crn_in=10024&seq_numb_in=B')","ClassExam(letter='N.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N.&course=ANTH-255 B&term_code=201920&term_desc=Spring 2019&crn=10024')",Women in Africa,10024,T R 11:00 AM - 12:20 PM,Location info TBA,"[ClassInstructor(name='Kerner, Donna O.', link='https://wheatoncollege.edu/academics/faculty-directory/Donna-o-Kerner/')]",BW,DVSS,ARSS,"[ClassConx(num='2301', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=CONX&crse_numb_in=23001&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=255&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Cross-listed with WGS 255.  Limited to 36. 
7,ANTH,"ClassNumber(num='ANTH-298 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=298&crn_in=10026&seq_numb_in=B01')","ClassExam(letter='P.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=P.&course=ANTH-298 B01&term_code=201920&term_desc=Spring 2019&crn=10026')",Archeology North America,10026,T R 3:30 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Trayford, Jeffrey A.', link='https://wheatoncollege.edu/academics/faculty-directory/Jeffrey-Trayford/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=298&section-1=B01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Limited to 36. 
8,ANTH,"ClassNumber(num='ANTH-301 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=301&crn_in=10027&seq_numb_in=B')","ClassExam(letter='I.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I.&course=ANTH-301 B&term_code=201920&term_desc=Spring 2019&crn=10027')",Sem: Anthropological Theory,10027,T R 12:30 PM - 1:50 PM,Location info TBA,"[ClassInstructor(name='Owens, Bruce M.', link='https://wheatoncollege.edu/academics/faculty-directory/Bruce-Owens/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=301&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')","Open to Sophomore, Junior and Senior Anthropology Majors or Permission of Instructor. "
9,ANTH,"ClassNumber(num='ANTH-311 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=311&crn_in=10290&seq_numb_in=B')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ANTH-311 B&term_code=201920&term_desc=Spring 2019&crn=10290')",Violence Against Women,10290,W 2:00 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Torres, M. Gabriela', link='https://wheatoncollege.edu/academics/faculty-directory/M. Gabriela-Torres/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=311&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Cross-listed with SOC 311 and WGS 311. Permission of Instructor. Limited to 25. 
10,ANTH,"ClassNumber(num='ANTH-333 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=333&crn_in=10028&seq_numb_in=B')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ANTH-333 B&term_code=201920&term_desc=Spring 2019&crn=10028')",Economic Anthropology,10028,M 2:00 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Torres, M. Gabriela', link='https://wheatoncollege.edu/academics/faculty-directory/M. Gabriela-Torres/')]",BW,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=333&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')","Prerequisite: ANTH 102.  Open to Sophomores, Juniors and Seniors or Permission of Instructor. Limited to 36. "
11,ANTH,"ClassNumber(num='ANTH-350 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ANTH&crse_numb_in=350&crn_in=10029&seq_numb_in=B')","ClassExam(letter='O.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O.&course=ANTH-350 B&term_code=201920&term_desc=Spring 2019&crn=10029')",Gender and Social Organization,10029,T R 2:00 PM - 3:20 PM,Location info TBA,"[ClassInstructor(name='Kerner, Donna O.', link='https://wheatoncollege.edu/academics/faculty-directory/Donna-o-Kerner/')]",BW,DVSS,ARSS,"[ClassConx(num='2306', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=CONX&crse_numb_in=23006&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ANTH&course-1=350&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Cross-listed with WGS 350.  Prerequisite: ANTH 102. Limited to 36. 
12,ARBC,"ClassNumber(num='ARBC-102 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARBC&crse_numb_in=102&crn_in=10209&seq_numb_in=B')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ARBC-102 B&term_code=201920&term_desc=Spring 2019&crn=10209')",Elementary Arabic II,10209,M W 2:00 PM - 3:20 PM,Location info TBA,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",FL,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARBC&course-1=102&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",An additional hour of conversation per week will be required and will be scheduled with the professor. Limited to 20. 
13,ARBC,"ClassNumber(num='ARBC-202 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARBC&crse_numb_in=202&crn_in=10210&seq_numb_in=B')","ClassExam(letter='L.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L.&course=ARBC-202 B&term_code=201920&term_desc=Spring 2019&crn=10210')",Intermediate Arabic II,10210,M W 3:30 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",FL,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARBC&course-1=202&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",An additional hour of conversation per week will be required and will be scheduled with the professor. Limited to 20. 
14,ARBC,"ClassNumber(num='ARBC-302 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARBC&crse_numb_in=302&crn_in=10211&seq_numb_in=B')","ClassExam(letter='F.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=F.&course=ARBC-302 B&term_code=201920&term_desc=Spring 2019&crn=10211')",Advanced Arabic,10211,T R 8:30 AM - 9:45 AM,Location info TBA,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",FL,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARBC&course-1=302&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')","Prerequisite: ARBC 101, 102, 201 and 202 or Permission of Instructor. Course taught at Stonehill College. Students are responsible for their own transportation. Limited to 20. "
15,ARTH,"ClassNumber(num='ARTH-198 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=198&crn_in=10298&seq_numb_in=B01')","ClassExam(letter='O.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O.&course=ARTH-198 B01&term_code=201920&term_desc=Spring 2019&crn=10298')",Intro to Contemporary Art,10298,T R 2:00 PM - 3:20 PM,Location info TBA,"[ClassInstructor(name='McBreen, Ellen M.', link='https://wheatoncollege.edu/academics/faculty-directory/Ellen-McBreen/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=198&section-1=B01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
16,ARTH,"ClassNumber(num='ARTH-198 B02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=198&crn_in=10303&seq_numb_in=B02')","ClassExam(letter='C.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C.&course=ARTH-198 B02&term_code=201920&term_desc=Spring 2019&crn=10303')",Intro Early Art & Architecture,10303,M W F 10:30 AM - 11:20 AM,Location info TBA,"[ClassInstructor(name='Staudinger, Evelyn R.', link='https://wheatoncollege.edu/academics/faculty-directory/evelyn-ruth-staudinger/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=198&section-1=B02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
17,ARTH,"ClassNumber(num='ARTH-241 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=241&crn_in=10304&seq_numb_in=B')","ClassExam(letter='H.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H.&course=ARTH-241 B&term_code=201920&term_desc=Spring 2019&crn=10304')",Northern Ren Paint 1400-1550,10304,M W 12:30 PM - 1:50 PM,Location info TBA,"[ClassInstructor(name='Staudinger, Evelyn R.', link='https://wheatoncollege.edu/academics/faculty-directory/evelyn-ruth-staudinger/')]",,DVAH,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=241&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
18,ARTH,"ClassNumber(num='ARTH-243 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=243&crn_in=10297&seq_numb_in=B')","ClassExam(letter='I.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I.&course=ARTH-243 B&term_code=201920&term_desc=Spring 2019&crn=10297')",Early Modern Spaces,10297,T R 12:30 PM - 1:50 PM,Location info TBA,"[ClassInstructor(name='Ghadessi, Touba', link='https://wheatoncollege.edu/academics/faculty-directory/Touba-Ghadessi/')]",,DVAH,ARHM,"[ClassConx(num='2098', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=CONX&crse_numb_in=20098&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=243&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
19,ARTH,"ClassNumber(num='ARTH-257 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=257&crn_in=10299&seq_numb_in=B')","ClassExam(letter='N.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N.&course=ARTH-257 B&term_code=201920&term_desc=Spring 2019&crn=10299')",Photography and Knowledge,10299,T R 11:00 AM - 12:20 PM,Location info TBA,"[ClassInstructor(name='McBreen, Ellen M.', link='https://wheatoncollege.edu/academics/faculty-directory/Ellen-McBreen/')]",,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=257&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Cross-listed with FNMS 252. 
20,ARTH,"ClassNumber(num='ARTH-263 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=263&crn_in=10293&seq_numb_in=B')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=ARTH-263 B&term_code=201920&term_desc=Spring 2019&crn=10293')",African-American Art,10293,M W 2:00 PM - 3:20 PM,Location info TBA,"[ClassInstructor(name='Evans, R. Tripp', link='https://wheatoncollege.edu/academics/faculty-directory/R. Tripp-Evans/')]",BW,DVAH,ARHM,"[ClassConx(num='2310', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=CONX&crse_numb_in=23010&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=263&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
21,ARTH,"ClassNumber(num='ARTH-298 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=298&crn_in=10301&seq_numb_in=B01')","ClassExam(letter='M.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M.&course=ARTH-298 B01&term_code=201920&term_desc=Spring 2019&crn=10301')",Museum Anthropology,10301,T R 9:30 AM - 10:50 AM,Location info TBA,"[ClassInstructor(name='Niederstadt, Leah N.', link='https://wheatoncollege.edu/academics/faculty-directory/Leah-Niederstadt/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=298&section-1=B01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
22,ARTH,"ClassNumber(num='ARTH-300 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=300&crn_in=10300&seq_numb_in=B')","ClassExam(letter='P.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=P.&course=ARTH-300 B&term_code=201920&term_desc=Spring 2019&crn=10300')",French Art and Its Others,10300,R 3:30 PM - 6:20 PM,Location info TBA,"[ClassInstructor(name='McBreen, Ellen M.', link='https://wheatoncollege.edu/academics/faculty-directory/Ellen-McBreen/')]",BW,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=300&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
23,ARTH,"ClassNumber(num='ARTH-371 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=371&crn_in=10294&seq_numb_in=B')","ClassExam(letter='L.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L.&course=ARTH-371 B&term_code=201920&term_desc=Spring 2019&crn=10294')",Masculinity and American Art,10294,M W 3:30 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Evans, R. Tripp', link='https://wheatoncollege.edu/academics/faculty-directory/R. Tripp-Evans/')]",,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=371&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Prerequisite: One 200-level Art History course or higher or Permission of Instructor. Cross-listed with WGS 372. 
24,ARTH,"ClassNumber(num='ARTH-398 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=398&crn_in=10302&seq_numb_in=B01')","ClassExam(letter='I.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I.&course=ARTH-398 B01&term_code=201920&term_desc=Spring 2019&crn=10302')",Museum Controversies,10302,T R 12:30 PM - 1:50 PM,Location info TBA,"[ClassInstructor(name='Niederstadt, Leah N.', link='https://wheatoncollege.edu/academics/faculty-directory/Leah-Niederstadt/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=398&section-1=B01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
25,ARTH,"ClassNumber(num='ARTH-401 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTH&crse_numb_in=401&crn_in=10296&seq_numb_in=B')","ClassExam(letter='O.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O.&course=ARTH-401 B&term_code=201920&term_desc=Spring 2019&crn=10296')",Seminar,10296,T 2:00 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Ghadessi, Touba', link='https://wheatoncollege.edu/academics/faculty-directory/Touba-Ghadessi/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTH&course-1=401&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Open to Senior Art History Majors and other qualified students by Permission of Instructor. 
26,ARTS,"ClassNumber(num='ARTS-001 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTS&crse_numb_in=001&crn_in=10414&seq_numb_in=B')","ClassExam(letter='', link='')",Pre-app 2 D Design,10414,T R 9:00 AM - 10:50 AM,Location info TBA,"[ClassInstructor(name='Fieo, Claudia R.', link='https://wheatoncollege.edu/academics/faculty-directory/claudia-r-fieo/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTS&course-1=001&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
27,ARTS,"ClassNumber(num='ARTS-003 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTS&crse_numb_in=003&crn_in=10429&seq_numb_in=B')","ClassExam(letter='', link='')",Pre-application for Drawing I,10429,M W 10:30 AM - 12:20 PM,Location info TBA,"[ClassInstructor(name='Wynne, Amy', link='https://wheatoncollege.edu/academics/faculty-directory/Amy-Wynne/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTS&course-1=003&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
28,ARTS,"ClassNumber(num='ARTS-005 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201920&subj_code_in=ARTS&crse_numb_in=005&crn_in=10435&seq_numb_in=B01')","ClassExam(letter='', link='')",Pre-application Begin Photo,10435,M W 8:30 AM - 10:20 AM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2019&div-1=&dept-1=ARTS&course-1=005&section-1=B01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",
