,subject,number,exam,title,CRN,time,location,instructor,foundation,division,area,connection,textbook,seats,special_info
10,ANTH,"ClassNumber(num='ANTH-340 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ANTH&crse_numb_in=340&crn_in=10322&seq_numb_in=A')","ClassExam(letter='S', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S&course=ANTH-340 A&term_code=201510&term_desc=Fall 2014&crn=10322')",Sem: Religion in Anth Perspect,10322,T R 2:00 PM - 3:20 PM,Science Center 1313,"[ClassInstructor(name='Owens, Bruce M.', link='https://wheatoncollege.edu/academics/faculty-directory/Bruce-Owens/')]",BW,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ANTH&course-1=340&section-1=A,"SeatInfo(max='Max Enroll: 19', taken='Max Enroll: 19', avail='Max Enroll: 19', wait_list='Max Enroll: 19')",Cross-listed with REL 340.  Prerequisite: ANTH 102.  Limited to 19. 
11,ANTH,"ClassNumber(num='ANTH-399 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ANTH&crse_numb_in=399&crn_in=10560&seq_numb_in=A01')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=ANTH-399 A01&term_code=201510&term_desc=Fall 2014&crn=10560')",Ind Stdy: Teaching Practicum,10560,TBA,Location info TBA,"[ClassInstructor(name='Torres, M. Gabriela', link='https://wheatoncollege.edu/academics/faculty-directory/M. Gabriela-Torres/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ANTH&course-1=399&section-1=A01,"SeatInfo(max='Max Enroll: 4', taken='Max Enroll: 4', avail='Max Enroll: 4', wait_list='Max Enroll: 4')",Permission of Instructor. 
12,ANTH,"ClassNumber(num='ANTH-401 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ANTH&crse_numb_in=401&crn_in=10323&seq_numb_in=A')","ClassExam(letter='S', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S&course=ANTH-401 A&term_code=201510&term_desc=Fall 2014&crn=10323')",Senior Seminar,10323,W 2:00 PM - 4:50 PM,Mars Center-Science/Technology 3100,"[ClassInstructor(name='Torres, M. Gabriela', link='https://wheatoncollege.edu/academics/faculty-directory/M. Gabriela-Torres/'), ClassInstructor(name='Owens, Bruce M.', link='https://wheatoncollege.edu/academics/faculty-directory/Bruce-Owens/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ANTH&course-1=401&section-1=A,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",Open to Senior Majors or Permission of Instructor. 
13,ARBC,"ClassNumber(num='ARBC-101 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARBC&crse_numb_in=101&crn_in=10399&seq_numb_in=A')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=ARBC-101 A&term_code=201510&term_desc=Fall 2014&crn=10399')",Elementary Arabic I,10399,M W F 9:30 AM - 10:20 AM,Knapton Hall 114,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",FL,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARBC&course-1=101&section-1=A,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",Limited to 20. 
14,ARBC,"ClassNumber(num='ARBC-201 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARBC&crse_numb_in=201&crn_in=10400&seq_numb_in=A')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=ARBC-201 A&term_code=201510&term_desc=Fall 2014&crn=10400')",Intermediate Arabic I,10400,M W F 10:30 AM - 11:20 AM,Knapton Hall 114,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",FL,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARBC&course-1=201&section-1=A,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",Limited to 20. 
15,ARBC,"ClassNumber(num='ARBC-399 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARBC&crse_numb_in=399&crn_in=10616&seq_numb_in=A01')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=ARBC-399 A01&term_code=201510&term_desc=Fall 2014&crn=10616')",Ind Stdy: Arabic III,10616,M W F 11:30 AM - 12:20 PM,Knapton Hall 114,"[ClassInstructor(name='Rowan, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Rowan/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARBC&course-1=399&section-1=A01,"SeatInfo(max='Max Enroll: 4', taken='Max Enroll: 4', avail='Max Enroll: 4', wait_list='Max Enroll: 4')",Permission of instructor. 
16,ARTH,"ClassNumber(num='ARTH-111 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=111&crn_in=10255&seq_numb_in=A')","ClassExam(letter='D', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D&course=ARTH-111 A&term_code=201510&term_desc=Fall 2014&crn=10255')",Arts of the Western Tradition,10255,M W F 11:30 AM - 12:20 PM,Watson Fine Arts Center 102,"[ClassInstructor(name='McBreen, Ellen M.', link='https://wheatoncollege.edu/academics/faculty-directory/Ellen-McBreen/')]",,DVAH,ARHM,"[ClassConx(num='2025', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=CONX&crse_numb_in=20025&crn_in=&seq_numb_in='), ClassConx(num='2047', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=CONX&crse_numb_in=20047&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=111&section-1=A,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",A lab section must be selected with course. 
17,ARTH,"ClassNumber(num='ARTH-111 L01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=111&crn_in=10256&seq_numb_in=L01')","ClassExam(letter='', link='')",Arts of the Western Trad Lab,10256,W 9:30 AM - 10:20 AM,Watson Fine Arts Center 206,"[ClassInstructor(name='Ghadessi, Touba', link='https://wheatoncollege.edu/academics/faculty-directory/Touba-Ghadessi/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=111&section-1=L01,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",A lecture section must be selected with lab. 
18,ARTH,"ClassNumber(num='ARTH-111 L02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=111&crn_in=10257&seq_numb_in=L02')","ClassExam(letter='', link='')",Arts of the Western Trad Lab,10257,W 10:30 AM - 11:20 AM,Watson Fine Arts Center 206,"[ClassInstructor(name='Ghadessi, Touba', link='https://wheatoncollege.edu/academics/faculty-directory/Touba-Ghadessi/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=111&section-1=L02,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",A lecture section must be selected with lab. 
19,ARTH,"ClassNumber(num='ARTH-211 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=211&crn_in=10261&seq_numb_in=A')","ClassExam(letter='D', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D&course=ARTH-211 A&term_code=201510&term_desc=Fall 2014&crn=10261')",Arts Western Trad (Enhanced),10261,M W F 11:30 AM - 12:20 PM,Watson Fine Arts Center 102,"[ClassInstructor(name='McBreen, Ellen M.', link='https://wheatoncollege.edu/academics/faculty-directory/Ellen-McBreen/')]",,DVAH,ARHM,"[ClassConx(num='2025', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=CONX&crse_numb_in=20025&crn_in=&seq_numb_in='), ClassConx(num='2047', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=CONX&crse_numb_in=20047&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=211&section-1=A,"SeatInfo(max='Max Enroll: 12', taken='Max Enroll: 12', avail='Max Enroll: 12', wait_list='Max Enroll: 12')",Additional lab added to course (1.5 credit).  Limited to 12. 
20,ARTH,"ClassNumber(num='ARTH-211 L01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=211&crn_in=10262&seq_numb_in=L01')","ClassExam(letter='', link='')",Arts Western Trad Enhanced Lab,10262,W 9:30 AM - 10:50 AM,Watson Fine Arts Center 122,"[ClassInstructor(name='McBreen, Ellen M.', link='https://wheatoncollege.edu/academics/faculty-directory/Ellen-McBreen/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=211&section-1=L01,"SeatInfo(max='Max Enroll: 12', taken='Max Enroll: 12', avail='Max Enroll: 12', wait_list='Max Enroll: 12')",A lecture section must be selected with lab. Limited to 12. 
21,ARTH,"ClassNumber(num='ARTH-212 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=212&crn_in=10265&seq_numb_in=A')","ClassExam(letter='I', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I&course=ARTH-212 A&term_code=201510&term_desc=Fall 2014&crn=10265')",African Visual Cultures,10265,T R 12:30 PM - 1:50 PM,Watson Fine Arts Center 102,"[ClassInstructor(name='Miller, Kimberly A.', link='https://wheatoncollege.edu/academics/faculty-directory/kim-miller/')]",BW,DVAH,ARHM,"[ClassConx(num='2301', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=CONX&crse_numb_in=23001&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=212&section-1=A,"SeatInfo(max='Max Enroll: 25', taken='Max Enroll: 25', avail='Max Enroll: 25', wait_list='Max Enroll: 25')",Limited to 25. 
22,ARTH,"ClassNumber(num='ARTH-242 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=242&crn_in=10258&seq_numb_in=A')","ClassExam(letter='I', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I&course=ARTH-242 A&term_code=201510&term_desc=Fall 2014&crn=10258')",Patronage & Art Early-Mod Ital,10258,T R 12:30 PM - 1:50 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='Ghadessi, Touba', link='https://wheatoncollege.edu/academics/faculty-directory/Touba-Ghadessi/')]",,DVAH,ARHM,"[ClassConx(num='2082', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=CONX&crse_numb_in=20082&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=242&section-1=A,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
23,ARTH,"ClassNumber(num='ARTH-250 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=250&crn_in=10264&seq_numb_in=A')","ClassExam(letter='K', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K&course=ARTH-250 A&term_code=201510&term_desc=Fall 2014&crn=10264')",Modernism and Mass Culture,10264,M W 2:00 PM - 3:20 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='McBreen, Ellen M.', link='https://wheatoncollege.edu/academics/faculty-directory/Ellen-McBreen/')]",,DVAH,ARHM,"[ClassConx(num='2088', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=CONX&crse_numb_in=20088&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=250&section-1=A,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",Cross-listed with FNMS 241. 
24,ARTH,"ClassNumber(num='ARTH-260 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=260&crn_in=10254&seq_numb_in=A')","ClassExam(letter='L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L&course=ARTH-260 A&term_code=201510&term_desc=Fall 2014&crn=10254')",Amer Art/Arch:Colonial to 1865,10254,M W 3:30 PM - 4:50 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='Evans, R. Tripp', link='https://wheatoncollege.edu/academics/faculty-directory/R. Tripp-Evans/')]",,DVAH,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=260&section-1=A,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
25,ARTH,"ClassNumber(num='ARTH-298 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=298&crn_in=10250&seq_numb_in=A01')","ClassExam(letter='S', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S&course=ARTH-298 A01&term_code=201510&term_desc=Fall 2014&crn=10250')",Mediating Islam,10250,T R 11:00 AM - 12:20 PM,Watson Fine Arts Center 122,"[ClassInstructor(name='Damluji, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Damluji/')]",BW,,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=298&section-1=A01,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
26,ARTH,"ClassNumber(num='ARTH-298 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=298&crn_in=10393&seq_numb_in=A02')","ClassExam(letter='R', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=R&course=ARTH-298 A02&term_code=201510&term_desc=Fall 2014&crn=10393')",Impossible Monsters: Goya,10393,T R 9:30 AM - 10:50 AM,Watson Fine Arts Center 122,"[ClassInstructor(name='Staudinger, Evelyn R.', link='https://wheatoncollege.edu/academics/faculty-directory/evelyn-ruth-staudinger/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=298&section-1=A02,"SeatInfo(max='Max Enroll: 25', taken='Max Enroll: 25', avail='Max Enroll: 25', wait_list='Max Enroll: 25')",5 seats reserved for First Year students. Limited to 25. 
27,ARTH,"ClassNumber(num='ARTH-298 A03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201510&subj_code_in=ARTH&crse_numb_in=298&crn_in=10531&seq_numb_in=A03')","ClassExam(letter='O', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O&course=ARTH-298 A03&term_code=201510&term_desc=Fall 2014&crn=10531')",Architectures of Islam,10531,T R 2:00 PM - 3:20 PM,Watson Fine Arts Center 206,"[ClassInstructor(name='Damluji, Mona', link='https://wheatoncollege.edu/academics/faculty-directory/Mona-Damluji/')]",BW,DVAH,ARHM,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2014&div-1=&dept-1=ARTH&course-1=298&section-1=A03,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",
